brand,categories,products,orders,items,net_sales_value,net_profit_value,net_margin_rate,observed_return_rate
Boston Harbour,1,1,5,5,247.5,135.38249960169196,0.5469999983906746,1.0
Cluny,3,3,22,22,4892.800048828125,2623.8024250880535,0.5362578480427543,0.2222222222222222
Tiffany,1,1,5,5,1070.0,653.7700015306473,0.6110000014305115,0.0
RMC Martin Ksohoh,1,1,3,3,544.0,263.8400001823902,0.4850000003352761,0.0
Rebecca Taylor,2,4,25,25,6780.0,3613.290006313473,0.5329336292497748,0.4444444444444444
Bergama,1,1,4,4,2999.9599609375,1772.9763425466263,0.5910000018775463,0.0
marshal,1,1,7,7,0.0799999982118604,0.046799999099970006,0.5850000018253959,0.5
Star,2,2,8,8,9.100000262260439,4.924920145759286,0.5412000004202128,0.5
Palmetto Fundraising,2,4,23,23,36.20000076293945,21.324200474007245,0.589066299021694,0.36363636363636365
TopTie,3,17,113,113,902.9299900531769,499.4413253991175,0.553134053471525,0.24242424242424243
HDE,2,6,54,54,169.2400026321411,101.389271762338,0.5990857373284082,0.2222222222222222
Tok Tok Designs,1,5,30,30,79.65000128746033,45.57160086258092,0.572148149729603,0.14285714285714285
HYP,4,6,28,28,192.65000081062317,98.9415505924381,0.5135818851602219,0.36363636363636365
Keds,1,1,4,4,10.5,5.586000015959143,0.5320000015199183,0.0
Sock Company,1,1,7,7,17.999999523162842,6.623999770343303,0.36799999698996533,0.6666666666666666
Locs,1,2,18,18,52.96000051498413,33.3474003429547,0.62967145050385,0.2222222222222222
Wurl,1,2,8,8,50.600000619888306,23.91680032893717,0.47266403233079574,0.0
Luxury Divas,6,57,325,327,3578.679974794388,1981.0065976424978,0.5535579072717492,0.3739130434782609
Plastics Made in U.S.A.,1,1,6,6,19.90000009536743,12.417600093314052,0.6240000016987324,0.0
MCap,2,2,15,15,45.65000104904175,24.858500641748314,0.5445454560897568,0.3333333333333333
X-Loop,1,1,5,5,12.809999942779541,8.300879987354278,0.6480000019073486,0.6666666666666666
SK Hat shop,4,75,425,425,4789.310049057007,2526.8264946639088,0.527597183891118,0.2642857142857143
Fashion Gloves,1,1,3,3,9.979999542236328,5.5189397777891145,0.5530000030994415,
Loravicci,1,1,7,7,29.939998626708984,14.101739378163813,0.471000000834465,0.5
Levusha Fashions,1,4,17,17,104.25,48.91425009886734,0.4692014397972887,0.2
beltiscool,1,1,4,4,20.360000610351562,11.645920361863375,0.5720000006258488,0.0
NYGiftStop Scarf,2,3,18,18,85.34999656677246,49.15475810902264,0.5759198604134337,0.0
NYGiftStop Knit Hat,1,1,5,5,16.469999313354492,9.766709613802805,0.5930000012740493,0.3333333333333333
Wigwam,5,60,393,393,5282.699988365173,2505.805265748734,0.4743417705468072,0.2518518518518518
GirlPROPS,2,3,21,21,87.44999885559083,52.85477941482634,0.6044000012179216,0.4
Braza,2,32,166,167,1383.689992904663,639.7891176445796,0.46237894392914164,0.24489795918367346
Diva,1,2,8,8,39.53999996185303,16.56492991014168,0.41894107046340445,0.3333333333333333
NYGiftStop Winter,1,1,2,2,11.979999542236328,7.008299742919206,0.5850000008940697,
Selini NY,2,2,14,14,64.09999847412108,37.58823910560667,0.5864000000059605,0.3333333333333333
Sock It To Me,3,56,311,311,2968.389973640442,1579.2096961199609,0.5320088364882912,0.2727272727272727
Just My Size,3,9,62,62,693.8400044441223,323.1359722476016,0.4657211607544676,0.375
Ilusion,3,55,312,312,2739.8299593925476,1276.0055108936508,0.4657243441401583,0.34513274336283184
Aquapro,1,2,6,6,33.140000343322754,20.296760267255607,0.6124550409470687,0.0
CUA,1,7,37,37,317.9099998474121,163.37715966024123,0.5139100995208005,0.14285714285714285
Projeck Raw,1,1,7,7,48.78999853134155,24.05346921997026,0.49299999885261064,0.0
George,1,1,6,6,20.969999313354492,9.373589706193506,0.44700000062584877,0.0
Ecosox,1,2,8,8,54.92999839782715,20.575979308369558,0.3745854707540548,0.2
Gravity,2,2,11,11,56.15999984741211,30.0736800358665,0.5355000020936131,0.5
Tapp Collections,1,6,43,43,241.85999536514282,145.40068769248714,0.6011770878973666,0.5333333333333333
Tresics,3,5,27,27,189.29999446868894,92.54689761795697,0.4888901232021147,0.45454545454545453
Go Gloves,1,2,14,14,127.4499979019165,79.52654888377225,0.6239823475318895,0.5
007Lingerie,3,3,14,14,58.55999994277954,29.194739951567946,0.4985440570371391,0.6666666666666666
Coool,1,1,5,5,23.96999931335449,13.51907955165401,0.5639999974519013,
Dance 4 Less,2,2,10,10,63.919998168945305,37.44912905307755,0.585875001968816,0.0
DeFeet,3,5,36,36,328.62998962402344,169.59845413658851,0.5160772281635692,0.2222222222222222
Essential Apparel,2,3,21,21,238.39999389648438,126.42119640742544,0.5302902669633405,0.0
Turtle Fur,2,2,14,14,107.39999771118164,62.25619887543021,0.5796666685491799,0.0
D&Y,2,2,10,10,62.92999839782715,29.658009233398143,0.4712857141026429,0.25
Xfy,3,13,70,70,747.739987373352,402.55820309723316,0.5383665577540296,0.2857142857142857
PowerSox,2,3,24,24,162.0,80.40599966794252,0.4963333312835958,0.16666666666666666
Briefly Stated,2,28,181,181,2558.9199810028076,1445.8965707746042,0.5650417291313564,0.24615384615384617
Cheerleading Company,1,2,13,13,147.2999973297119,76.00679873407331,0.516000000759959,0.0
Fullness,2,10,49,49,945.2800025939941,454.0063313822665,0.480287671522092,0.15
Zenana,2,5,27,27,297.7299976348877,163.51832791331046,0.5492168381159774,0.375
DPC/Scalar,2,2,15,15,109.5600004196167,65.01888051735878,0.5934545479037545,0.3333333333333333
Polar,1,2,11,11,79.91999816894531,30.84911920471407,0.3859999988926574,0.0
Katnap,1,7,37,37,605.7299938201904,236.59227685696288,0.3905903278205417,0.16666666666666666
Private Member,1,1,5,5,39.959999084472656,21.258719489940184,0.5319999994244426,0.0
Wayfarers,2,4,32,32,269.72999382019043,153.0667767226187,0.5674814823325036,0.18181818181818182
Dr. Comfort,2,2,14,14,119.87999725341797,59.62031850720227,0.49733333227535087,0.0
Noble Mount,2,3,20,20,434.84000968933105,249.36230621068813,0.5734575951022621,0.0
Belts.com,1,2,18,18,155.95999908447266,100.71407986323356,0.6457686615443218,0.3333333333333333
Ann West,1,4,25,25,212.80999565124512,103.67075809006089,0.48715173257161015,0.1111111111111111
Styles For Less,4,4,19,19,213.8599967956543,107.99434811703637,0.5049768527782511,0.4444444444444444
Florsheim,1,7,48,48,625.0,251.9699990702793,0.4031519985124469,0.10526315789473684
Donna Di Capri,2,4,20,20,215.0,105.53500016219914,0.49086046587069365,0.2222222222222222
Dr. Scholl's,1,7,60,60,764.370002746582,294.20924978331476,0.3849042331935368,0.23809523809523808
SWG EYEWEARÂ®,2,3,22,22,178.3299961090088,101.54319793761071,0.5694117655648903,0.25
Crystalcity-6662,1,1,5,5,42.0,19.65600002417341,0.46800000057555735,0.25
Blue Line,1,5,39,39,345.11999797821045,183.31247867438003,0.5311557711760119,0.4444444444444444
Active Products,3,9,55,55,1227.6000347137451,644.18255685663,0.5247495427179929,0.3181818181818182
Celina,2,5,30,30,348.7699947357178,174.42146746431732,0.5001045677581469,0.36363636363636365
Cecilia de Rafael,1,4,14,14,185.39999771118164,104.63276908444567,0.564362299763584,0.3333333333333333
Lily's Hosiery,1,1,5,5,43.959999084472656,17.012519568394424,0.386999998241663,0.3333333333333333
STYLE,3,7,38,38,457.6599922180176,216.2189257822929,0.4724444554010561,0.0
Harmonie,3,9,39,39,364.0,225.76500041410327,0.6202335176211629,0.2857142857142857
VH Apparel - Kissables,1,1,3,3,34.46999931335449,22.095269650261404,0.6410000026226045,0.0
Munsingwear,1,11,85,85,1208.8600006103516,625.9642096922892,0.5178136503616968,0.2916666666666667
Huf,1,1,5,5,47.79999923706055,17.399199725139145,0.3640000000596047,1.0
Lauren Silva,1,1,5,5,59.80000019073486,28.22560013580658,0.4720000007655472,0.0
Comfort Zone,1,8,69,69,778.4899883270264,443.14578452596754,0.5692376153459431,0.4
Artwedding,1,7,47,47,553.6699924468994,259.71319678207317,0.4690758038634022,0.1875
Pink Lipstick,1,1,7,7,59.94999885559082,25.538699455308915,0.4259999990463257,0.3333333333333333
Pony,1,1,8,8,71.93999862670898,40.14251911364078,0.5579999983310698,0.4
Kurochiku,1,1,8,8,95.91999816894531,57.45607904157423,0.5990000014426188,0.0
BonWorth,1,1,6,6,59.94999885559082,29.555349478685855,0.49300000071525574,0.3333333333333333
Cuffu Online,1,1,3,3,23.979999542236328,13.548699773523209,0.5650000013411044,0.5
Haband,1,4,22,22,207.84999656677246,115.84436794006183,0.557346018058973,0.4166666666666667
Alan Sloane,1,1,2,2,24.0,15.527999997138975,0.6469999998807906,0.0
Silly yogi,3,4,14,14,149.43999862670898,82.68363895901166,0.5532898803455546,0.5
Texcyngoods,2,2,9,9,87.5,47.725000092759736,0.5454285724886827,0.5
Paper Magic,1,1,7,7,88.61999893188475,33.85283952859401,0.38199999928474426,0.0
Sweet,1,8,50,50,682.5599956512451,266.89317726414623,0.39101790167104317,0.26666666666666666
Carrie Amber,1,1,4,4,38.69999885559081,19.001699453088634,0.4910000003874301,0.5
Dakine,3,6,35,35,710.5000009536743,410.7969012689836,0.5781800150845717,0.2222222222222222
FREEGUN,1,1,5,5,38.84999942779541,20.046599661903084,0.5159999988973141,0.6666666666666666
Omega,2,3,19,19,207.83999633789062,102.03644849828927,0.4909375014249235,0.0
vip boutique,2,2,15,15,131.90999794006348,62.80181877171558,0.47609597265137643,0.4
Shoe Hotline,1,2,8,8,65.94999885559082,33.466619428956065,0.5074544353251187,1.0
Atti Fashion,1,1,7,7,77.93999862670898,45.51695925490648,0.584000000730157,0.0
JustNeonTees,1,1,13,13,168.86999702453613,75.1471488835182,0.4450000012293458,0.0
Eurotard,1,1,6,6,64.94999885559082,23.64179958730638,0.36400000005960464,0.5
Mascot,1,1,8,8,90.92999839782715,51.92102895779282,0.5709999985992908,0.5
Brave Soul,3,3,17,17,196.60000038146973,91.69610028380674,0.4664094613727653,0.2857142857142857
eyewear,2,2,13,13,145.5299949645996,80.51777722804741,0.5532727273689075,0.0
ANS,6,16,110,110,2301.450008392334,1210.119654538982,0.5258074909844793,0.21951219512195122
Celebrity Pink,1,1,8,8,82.26000022888184,37.09926020864189,0.45100000128149986,0.4
Rene Rofe,2,12,58,58,844.009991645813,382.45345697660406,0.4531385419156268,0.25925925925925924
Sweet Dreams Maternity Wear,1,2,9,9,167.55000495910645,87.5989524579525,0.5228227386763288,0.0
ADAR UNIFORMS,1,1,7,7,69.94999885559082,38.61239944333434,0.5520000010728836,0.5
V Fraas,2,4,29,29,450.8599967956543,248.43301849099157,0.5510203172972788,0.4
Signiture,1,1,8,8,97.92999839782715,44.85193932165712,0.4580000005662441,0.3333333333333333
Fashion,1,1,6,6,83.93999862670898,44.404259359834484,0.52900000102818,
La Leela,1,3,22,22,503.8500099182129,306.131165097015,0.6075839219427772,0.25
BirthandBaby,1,2,15,15,202.0,106.76599960774183,0.5285445525135735,0.0
Echomerx,2,2,14,14,140.0,79.12800006195903,0.5652000004425645,0.14285714285714285
Forum,2,2,8,8,58.03999900817871,24.610519570197464,0.4240268778558985,0.6666666666666666
Island Escape,1,2,12,12,146.899995803833,84.99633728939095,0.5785999980755151,0.0
MR,1,1,10,10,89.69999885559082,54.716999415524306,0.6100000012665987,0.3333333333333333
Shirt City,2,6,27,27,333.10000801086426,145.84570379684604,0.43784359138198875,0.38461538461538464
Knit Caps,2,2,10,10,119.5999984741211,61.83319932161568,0.5170000009238719,0.5
LeggingsQueen,1,31,144,144,2240.150062561035,901.0942219797287,0.40224725880620665,0.37735849056603776
Squish,1,1,5,5,59.79999923706055,31.813599685007333,0.5320000015199184,1.0
YUUUP!,1,1,4,4,44.96999931335449,28.466009624322652,0.6330000013113022,0.0
Christian Audigier,2,3,25,25,405.78999519348145,195.49507748837215,0.4817641632469517,0.15384615384615385
Lily of France,2,12,66,66,1264.569990158081,621.6436755127523,0.491585029180585,0.16666666666666666
SilverHooks,1,1,7,7,44.96999931335449,29.050619627458154,0.6460000015795231,1.0
HOT,3,5,29,29,299.7999954223633,161.56221785319852,0.5389000010676683,0.3333333333333333
BeltsandStuds,1,2,6,6,74.94999885559082,47.638219374916254,0.6356000013649463,0.0
Newhattan,1,1,6,6,44.96999931335449,25.408049672354757,0.5650000013411045,0.5
CATAWBA,1,1,12,12,149.89999771118164,55.762798795637494,0.37199999764561653,0.2
ascension,1,2,11,11,134.90999794006348,66.64553911147037,0.4940000009567787,0.6666666666666666
CUTE OPTIONS,2,2,10,10,135.0,77.82000021077693,0.576444446005755,0.0
TREASURE ROCK,1,1,8,8,105.0,59.11500010639429,0.563000001013279,0.0
LAST KISS,1,1,4,4,30.0,16.32000002078712,0.544000000692904,1.0
Toezies,2,2,7,7,75.0,42.720000045374036,0.5696000006049872,0.0
M & F Western Products,1,2,19,19,348.0,128.00399905443192,0.36782758348974687,0.4444444444444444
BENNETT MALIBU,1,1,5,5,75.0,36.67500000447035,0.48900000005960464,0.0
Coobie,1,6,44,44,746.8999919891357,356.1055369382679,0.4767780703677498,0.2857142857142857
Indigo Rein,1,2,6,6,81.31999969482422,43.16575974272355,0.530813574824336,0.0
East of Maui Hawaiian Store,1,2,13,13,159.49999809265137,92.50999860852957,0.5799999982118607,0.25
Back to Back,1,1,4,4,63.79999923706055,31.006799720478057,0.4860000014305115,0.0
Pitbull,1,1,6,6,95.69999885559082,45.648899628093844,0.4770000018179417,0.0
Bungalow,2,2,13,13,191.87999725341797,96.32375862455163,0.5020000000173849,0.0
Ames Walker,1,1,3,3,47.96999931335449,20.579129593918914,0.4289999976754187,0.0
Swan,1,1,12,12,128.0,71.67999982833862,0.5599999986588955,0.0
Talos,1,2,22,22,186.0,97.39800003916025,0.5236451615008616,0.6
Touchpoint,1,2,11,11,264.0,165.35200065374374,0.6263333358096353,0.3333333333333333
Grass,1,2,11,11,225.11999702453613,114.99995854278556,0.5108384864195408,0.4
FEA,2,20,139,139,2367.2599906921387,1043.256618894518,0.44070217170759135,0.2653061224489796
My1stwish,4,4,20,20,377.30001068115234,209.30215574406316,0.5547366812055027,0.3333333333333333
Manzella,1,4,22,22,380.5999870300293,227.24904259222077,0.597081057110732,0.2857142857142857
C.C. World,1,1,8,8,101.93999862670898,48.82925937105507,0.4790000002831221,0.0
Cotton Traders,1,1,8,8,135.9199981689453,79.78503883808015,0.58699999935925,0.0
Bikinimo Swimwear,1,3,20,20,306.0,167.5859992876649,0.5476666643387742,0.14285714285714285
Kanu Surf,1,31,199,199,3422.7399921417236,1439.1844511669995,0.4204772943522518,0.3466666666666667
LCW Men's,1,2,9,9,125.92999839782715,66.90480904062144,0.5312857134267688,0.3333333333333333
French Toast,1,1,6,6,53.96999931335449,29.683499562028796,0.5499999988824129,1.0
ZeroGravitee,1,5,29,29,405.78999519348145,234.4025666409837,0.5776450119949855,0.3333333333333333
Lamaze,3,19,105,105,2017.0,1087.6799979519565,0.5392563202538208,0.30303030303030304
The Original Bring It Up,1,1,7,7,90.0,39.77999998256564,0.4419999998062849,0.3333333333333333
WonderWink,1,1,6,6,90.50000190734863,38.19100082782655,0.42200000025331963,0.0
Outdoor Life,1,1,5,5,74.0,30.857999958097935,0.4169999994337559,0.0
NCIS,1,1,8,8,151.60000610351562,88.53440367514492,0.5840000007301569,0.0
Hold-Up Suspender Co.,1,1,1,1,18.950000762939453,11.48370043862164,0.6059999987483025,0.0
East Valley Apparel,1,1,7,7,114.0,60.19200009852648,0.5280000008642673,0.5
Ms. Maggie,1,1,7,7,77.95999908447266,30.326439532337183,0.3889999985694884,0.5
Style & Co.,2,3,16,16,288.1600112915039,135.74010545968787,0.4710580932146501,0.4
The Hunger Games,1,3,16,16,239.40000915527344,102.8023543945864,0.4294166686013341,0.0
Headchange,1,1,11,11,119.70000457763672,73.01700294397027,0.6100000012665987,0.5
Annex Clothing,1,1,5,5,59.85000228881836,26.752951116298515,0.44700000155717134,0.3333333333333333
Lynn Ritchie,1,1,3,3,59.85000228881836,34.53345140715614,0.5770000014454126,0.0
E2E,1,1,8,8,59.96999931335449,22.668659658234724,0.3779999986290933,0.3333333333333333
Nittany Outlet,1,4,28,28,419.78999519348145,203.49819717997983,0.4847619035946471,0.0
Team,1,4,21,21,339.8299961090088,142.5686777389512,0.4195294099147705,0.16666666666666666
Zicac,1,1,3,3,19.989999771118164,11.374309835212827,0.5689999982714653,0.0
Spree,1,13,67,67,995.5999908447266,467.0307762432466,0.4690947976475871,0.2692307692307692
F.U.S.A.I,1,1,9,9,119.93999862670898,52.65365931491196,0.4389999993145466,0.25
MommyMilkÂ®,1,1,8,8,139.92999839782715,76.26184898607023,0.5449999989941716,0.0
Touch of Europe Capris,1,4,20,20,319.8399963378906,164.17786794310723,0.5133124994463286,0.16666666666666666
Wearables,1,1,6,6,79.95999908447266,34.70263978019416,0.434000002220273,1.0
Robinson Apparel,2,3,22,22,420.78000259399414,229.83202144716256,0.5462047151250314,0.5
Kirra,5,6,37,37,916.379997253418,484.78431929206965,0.5290210619449021,0.09090909090909091
Coal,2,4,32,32,652.0,378.2360006161034,0.5801165653621217,0.4444444444444444
Fluff,1,1,9,9,140.0,60.20000021904708,0.430000001564622,0.25
Boxercraft,3,8,49,49,832.5399951934814,457.0669783142362,0.5490030280263164,0.3684210526315789
Annalee + Hope,2,3,11,11,263.2800064086914,122.00676308569105,0.46341066589119984,0.5
SEX NIGHT,1,51,310,311,5460.0,2585.4370042138034,0.47352326084501895,0.26732673267326734
VIVILLI,1,23,151,151,2623.0,1244.6240030673798,0.47450400421935945,0.3389830508474576
Fyasko,1,1,7,7,147.0,67.17899978533387,0.4569999985396862,0.0
UltraSofts by National,1,1,5,5,87.80000305175781,44.865801717755204,0.5110000018030405,0.0
Headsweats,1,1,11,11,109.75000381469727,70.8985026376471,0.6460000015795231,0.75
Chaos,2,6,41,41,806.9499835968018,463.9495113599167,0.5749420915680101,0.3
Tops and Bottoms HS,5,8,47,47,962.6900005340576,502.42050014807296,0.5218923016436781,0.3125
Invisibelt,1,1,5,5,44.0,27.412000067532063,0.6230000015348196,
Joe Snyder,2,3,18,18,316.0,135.95399955287576,0.43023417580023976,0.3333333333333333
Kati Rose,1,1,8,8,154.0,93.78599959611893,0.6089999973773956,0.0
Lady Romance,1,2,8,8,136.79999923706055,61.81559968593866,0.45186842127695104,0.0
1826,1,1,7,7,137.70000457763672,62.378102167030434,0.4530000006780029,0.0
Soft Sensations,1,1,10,10,137.93999862670898,54.48629926741943,0.3949999986216426,0.5
La Leche League International,1,3,7,7,123.04999923706055,69.74169943257719,0.5667752934985163,1.0
Pretty Polly,1,2,12,12,191.9499969482422,119.40559845711627,0.6220661649154027,0.16666666666666666
Beverly Hills Basics,1,1,1,1,0.0,0.0,,
Hampton Direct,1,1,6,6,73.22999954223633,40.56941984897285,0.554000001400709,0.0
AnimalShirtsUSA,1,8,43,43,848.3000259399414,373.02746272830683,0.43973529567558534,0.2222222222222222
The Beach Depot,1,5,38,38,978.3000259399414,445.30921035770984,0.4551867510479323,0.0
ArtsyClothingCompany,1,1,6,6,149.70000457763672,68.11350223339721,0.4550000010058283,0.0
CANYON GUIDE,1,2,15,15,355.8800106048584,164.35636515099873,0.46183084256869744,0.14285714285714285
Easy,1,1,5,5,74.96999931335449,47.081159745294755,0.6280000023543836,
Sassy Sarongs,1,1,4,4,49.97999954223633,29.688119660315216,0.5939999986439943,1.0
URBAN,1,1,8,8,174.92999839782715,99.53516911182358,0.5690000001341103,0.2
Exocet,1,1,5,5,99.95999908447266,53.27867949414968,0.532999999821186,0.3333333333333333
Belly Button,1,1,8,8,174.92999839782715,101.63432878501163,0.5809999983757735,0.5
Ecko Red,1,2,9,9,175.0,78.32500032382086,0.4475714304218335,0.0
Ritchie Swimwear,1,4,25,25,500.0,288.1999992765486,0.5763999985530972,0.16666666666666666
M. Rena,1,1,5,5,75.0,36.300000082701445,0.48400000110268593,0.5
K-Swiss,1,6,28,28,565.0600090026855,335.8033649464952,0.5942791200870476,0.3
Joe's,1,1,8,8,175.0,90.29999980702996,0.5159999988973141,0.0
Dolce Vita,1,1,4,4,50.0,25.300000002607703,0.5060000000521541,1.0
MJC International,1,1,7,7,125.0,76.875000144355,0.61500000115484,0.4
Sunner,1,2,9,9,200.0,102.97499997541308,0.5148749998770654,0.3333333333333333
